projeto,modo,status,AT,AC,AE,tempo_s,must_dom_ok,must_eco_ok,must_ling_ok,metodo,seed,fitness_final,AE_raw_surrogate,all_must_ok,best_generation,gens_executed,stop_reason,dom_score,eco_score,ling_score,population_size,generations,elitism_count,mutation_rate,crossover_rate,stable_gens,crossover_operator,team_size_testado
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,2.772988,True,True,True,GA_CALIBRADO_CCC,9,0.8537699537037037,0.8537699537037037,True,15,35,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,2.943429,True,True,True,GA_CALIBRADO_CCC,10,0.8593255092592593,0.8593255092592593,True,12,32,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,5.492028,True,True,True,GA_CALIBRADO_CCC,11,0.8593255092592593,0.8593255092592593,True,51,71,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,3.628396,True,True,True,GA_CALIBRADO_CCC,12,0.8593255092592593,0.8593255092592593,True,27,47,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,2.950688,True,True,True,GA_CALIBRADO_CCC,13,0.8537699537037037,0.8537699537037037,True,13,33,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.857143,0.8333333333333333,0.837301611111111,3.945301,True,True,True,GA_CALIBRADO_CCC,14,0.837301611111111,0.837301611111111,True,28,48,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,4.638602,True,True,True,GA_CALIBRADO_CCC,15,0.8593255092592593,0.8593255092592593,True,43,63,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,4.266835,True,True,True,GA_CALIBRADO_CCC,16,0.8593255092592593,0.8593255092592593,True,28,48,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,4.394763,True,True,True,GA_CALIBRADO_CCC,17,0.8593255092592593,0.8593255092592593,True,36,56,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,3.009623,True,True,True,GA_CALIBRADO_CCC,18,0.8587302777777778,0.8587302777777778,True,16,36,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,3.049246,True,True,True,GA_CALIBRADO_CCC,19,0.8593255092592593,0.8593255092592593,True,15,35,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,4.531224,True,True,True,GA_CALIBRADO_CCC,20,0.8593255092592593,0.8593255092592593,True,29,49,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,6.430978,True,True,True,GA_CALIBRADO_CCC,21,0.8593255092592593,0.8593255092592593,True,57,77,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,3.848581,True,True,True,GA_CALIBRADO_CCC,22,0.8593255092592593,0.8593255092592593,True,34,54,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,3.382265,True,True,True,GA_CALIBRADO_CCC,23,0.8593255092592593,0.8593255092592593,True,16,36,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,2.476674,True,True,True,GA_CALIBRADO_CCC,24,0.8593255092592593,0.8593255092592593,True,9,29,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,6.147516,True,True,True,GA_CALIBRADO_CCC,25,0.8593255092592593,0.8593255092592593,True,63,83,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,4.003363,True,True,True,GA_CALIBRADO_CCC,26,0.8593255092592593,0.8593255092592593,True,30,50,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,3.810192,True,True,True,GA_CALIBRADO_CCC,27,0.8593255092592593,0.8593255092592593,True,29,49,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,2.30395,True,True,True,GA_CALIBRADO_CCC,28,0.8593255092592593,0.8593255092592593,True,7,27,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,5.045408,True,True,True,GA_CALIBRADO_CCC,29,0.8593255092592593,0.8593255092592593,True,47,67,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P7,AE_FULL_SURROGATE,OK,0.8511906111111112,0.9,0.8593255092592593,3.578107,True,True,True,GA_CALIBRADO_CCC,30,0.8593255092592593,0.8593255092592593,True,25,45,stable_gens_no_improve,0.857143,0.8035715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,6.383076,True,True,True,GA_CALIBRADO_CCC,1,0.8576720833333334,0.8576720833333334,True,60,80,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,3.157042,True,True,True,GA_CALIBRADO_CCC,2,0.7539682777777778,0.7539682777777778,True,18,38,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,3.289161,True,True,True,GA_CALIBRADO_CCC,3,0.8576720833333334,0.8576720833333334,True,17,37,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,4.981891,True,True,True,GA_CALIBRADO_CCC,4,0.8576720833333334,0.8576720833333334,True,40,60,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.6825399999999999,0.8333333333333333,0.7076722222222221,4.420444,True,True,True,GA_CALIBRADO_CCC,5,0.7076722222222221,0.7076722222222221,True,40,60,stable_gens_no_improve,0.6428575,1.0,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,4.755108,True,True,True,GA_CALIBRADO_CCC,6,0.7539682777777778,0.7539682777777778,True,41,61,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.873016,0.8333333333333334,0.8399471111111111,4.075628,True,True,True,GA_CALIBRADO_CCC,7,0.8399471111111111,0.8399471111111111,True,17,37,stable_gens_no_improve,0.857143,1.0,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,4.365447,True,True,True,GA_CALIBRADO_CCC,8,0.8576720833333334,0.8576720833333334,True,11,31,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,5.329335,True,True,True,GA_CALIBRADO_CCC,9,0.8576720833333334,0.8576720833333334,True,30,50,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.7999999999999999,0.8082010833333332,3.769398,True,True,True,GA_CALIBRADO_CCC,10,0.8082010833333332,0.8082010833333332,True,18,38,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.7321431111111111,0.7333333333333334,0.7323414814814816,4.471491,True,True,True,GA_CALIBRADO_CCC,11,0.7323414814814816,0.7323414814814816,True,25,45,stable_gens_no_improve,0.857143,0.8035715,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,5.758566,True,True,True,GA_CALIBRADO_CCC,12,0.7539682777777778,0.7539682777777778,True,40,60,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.7380955,0.7666666666666666,0.7428573611111111,4.068115,True,True,True,GA_CALIBRADO_CCC,13,0.7428573611111111,0.7428573611111111,True,24,44,stable_gens_no_improve,0.857143,0.857143,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.7539684999999999,0.8333333333333334,0.7671959722222222,5.700592,True,True,True,GA_CALIBRADO_CCC,14,0.7671959722222222,0.7671959722222222,True,53,73,stable_gens_no_improve,0.857143,1.0,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.873016,0.8333333333333334,0.8399471111111111,4.393779,True,True,True,GA_CALIBRADO_CCC,15,0.8399471111111111,0.8399471111111111,True,25,45,stable_gens_no_improve,0.857143,1.0,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,5.805794,True,True,True,GA_CALIBRADO_CCC,16,0.8576720833333334,0.8576720833333334,True,29,49,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,6.158486,True,True,True,GA_CALIBRADO_CCC,17,0.7539682777777778,0.7539682777777778,True,23,43,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,6.543126,True,True,True,GA_CALIBRADO_CCC,18,0.8576720833333334,0.8576720833333334,True,25,45,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.7380955,0.7333333333333334,0.7341270277777778,6.796882,True,True,True,GA_CALIBRADO_CCC,19,0.7341270277777778,0.7341270277777778,True,44,64,stable_gens_no_improve,0.857143,0.857143,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.7380955,0.8,0.7484129166666666,4.677917,True,True,True,GA_CALIBRADO_CCC,20,0.7484129166666666,0.7484129166666666,True,18,38,stable_gens_no_improve,0.857143,0.857143,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,12.07778,True,True,True,GA_CALIBRADO_CCC,21,0.7539682777777778,0.7539682777777778,True,22,42,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7,0.7261905,12.350327,True,True,True,GA_CALIBRADO_CCC,22,0.7261905,0.7261905,True,28,48,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,12.023342,True,True,True,GA_CALIBRADO_CCC,23,0.7539682777777778,0.7539682777777778,True,31,51,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,11.473725,True,True,True,GA_CALIBRADO_CCC,24,0.7539682777777778,0.7539682777777778,True,23,43,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,11.878719,True,True,True,GA_CALIBRADO_CCC,25,0.7539682777777778,0.7539682777777778,True,34,54,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,12.884313,True,True,True,GA_CALIBRADO_CCC,26,0.8576720833333334,0.8576720833333334,True,30,50,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,13.922061,True,True,True,GA_CALIBRADO_CCC,27,0.8576720833333334,0.8576720833333334,True,45,65,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.7321431111111111,0.7333333333333333,0.7323414814814814,9.50681,True,True,True,GA_CALIBRADO_CCC,28,0.7323414814814814,0.7323414814814814,True,25,45,stable_gens_no_improve,0.857143,0.8035715,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.7380955,0.7333333333333334,0.7341270277777778,12.592349,True,True,True,GA_CALIBRADO_CCC,29,0.7341270277777778,0.7341270277777778,True,32,52,stable_gens_no_improve,0.857143,0.857143,0.6428575,150,200,3,0.005,1.0,20,ccc,4
P8,AE_FULL_SURROGATE,OK,0.8492065,0.9,0.8576720833333334,6.97497,True,True,True,GA_CALIBRADO_CCC,30,0.8576720833333334,0.8576720833333334,True,17,37,stable_gens_no_improve,0.857143,0.7857145,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,14.97913,True,True,True,GA_CALIBRADO_CCC,1,0.867724888888889,0.867724888888889,True,38,58,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,10.774097,True,True,True,GA_CALIBRADO_CCC,2,0.867724888888889,0.867724888888889,True,17,37,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,5.307533,True,True,True,GA_CALIBRADO_CCC,3,0.867724888888889,0.867724888888889,True,24,44,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,8.084218,True,True,True,GA_CALIBRADO_CCC,4,0.867724888888889,0.867724888888889,True,30,50,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8333333333333333,0.837301611111111,7.53245,True,True,True,GA_CALIBRADO_CCC,5,0.837301611111111,0.837301611111111,True,29,49,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,7.713373,True,True,True,GA_CALIBRADO_CCC,6,0.867724888888889,0.867724888888889,True,60,80,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8333333333333333,0.837301611111111,6.215397,True,True,True,GA_CALIBRADO_CCC,7,0.837301611111111,0.837301611111111,True,46,66,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,13.965235,True,True,True,GA_CALIBRADO_CCC,8,0.8587302777777778,0.8587302777777778,True,39,59,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,12.065425,True,True,True,GA_CALIBRADO_CCC,9,0.8587302777777778,0.8587302777777778,True,38,58,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.8333335,0.8,0.8055555833333333,7.328447,True,True,True,GA_CALIBRADO_CCC,10,0.8055555833333333,0.8055555833333333,True,19,39,stable_gens_no_improve,0.857143,0.6428575,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,11.483552,True,True,True,GA_CALIBRADO_CCC,11,0.867724888888889,0.867724888888889,True,34,54,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,9.659211,True,True,True,GA_CALIBRADO_CCC,12,0.867724888888889,0.867724888888889,True,29,49,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,5.781998,True,True,True,GA_CALIBRADO_CCC,13,0.867724888888889,0.867724888888889,True,25,45,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,18.009917,True,True,True,GA_CALIBRADO_CCC,14,0.867724888888889,0.867724888888889,True,69,89,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,4.218358,True,True,True,GA_CALIBRADO_CCC,15,0.8587302777777778,0.8587302777777778,True,21,41,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.8492065,0.8666666666666667,0.8521165277777779,6.995379,True,True,True,GA_CALIBRADO_CCC,16,0.8521165277777779,0.8521165277777779,True,32,52,stable_gens_no_improve,0.857143,0.428572,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,5.36269,True,True,True,GA_CALIBRADO_CCC,17,0.867724888888889,0.867724888888889,True,29,49,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,6.109066,True,True,True,GA_CALIBRADO_CCC,18,0.8587302777777778,0.8587302777777778,True,43,63,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8333333333333333,0.837301611111111,5.480316,True,True,True,GA_CALIBRADO_CCC,19,0.837301611111111,0.837301611111111,True,27,47,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,7.457432,True,True,True,GA_CALIBRADO_CCC,20,0.867724888888889,0.867724888888889,True,48,68,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,5.074411,True,True,True,GA_CALIBRADO_CCC,21,0.867724888888889,0.867724888888889,True,26,46,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,6.145752,True,True,True,GA_CALIBRADO_CCC,22,0.867724888888889,0.867724888888889,True,34,54,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,12.55326,True,True,True,GA_CALIBRADO_CCC,23,0.867724888888889,0.867724888888889,True,53,73,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8333333333333333,0.839947111111111,11.245957,True,True,True,GA_CALIBRADO_CCC,24,0.839947111111111,0.839947111111111,True,21,41,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8333333333333333,0.837301611111111,9.503146,True,True,True,GA_CALIBRADO_CCC,25,0.837301611111111,0.837301611111111,True,20,40,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,7.590014,True,True,True,GA_CALIBRADO_CCC,26,0.867724888888889,0.867724888888889,True,26,46,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.7333333333333334,0.7539682777777778,5.054163,True,True,True,GA_CALIBRADO_CCC,27,0.7539682777777778,0.7539682777777778,True,37,57,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,4.762249,True,True,True,GA_CALIBRADO_CCC,28,0.8587302777777778,0.8587302777777778,True,27,47,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.857143,0.8666666666666667,0.8587302777777778,3.875504,True,True,True,GA_CALIBRADO_CCC,29,0.8587302777777778,0.8587302777777778,True,19,39,stable_gens_no_improve,0.857143,0.857143,0.857143,150,200,3,0.005,1.0,20,ccc,4
P9,AE_FULL_SURROGATE,OK,0.873016,0.8666666666666667,0.867724888888889,3.000309,True,True,True,GA_CALIBRADO_CCC,30,0.867724888888889,0.867724888888889,True,10,30,stable_gens_no_improve,0.857143,0.6428575,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,3.652698,True,True,True,GA_CALIBRADO_CCC,1,0.8708995833333334,0.8708995833333334,True,17,37,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,3.373407,True,True,True,GA_CALIBRADO_CCC,2,0.8708995833333334,0.8708995833333334,True,17,37,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,3.021274,True,True,True,GA_CALIBRADO_CCC,3,0.8708995833333334,0.8708995833333334,True,10,30,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,3.467954,True,True,True,GA_CALIBRADO_CCC,4,0.8708995833333334,0.8708995833333334,True,18,38,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.9,0.8708995833333334,4.161315,True,True,True,GA_CALIBRADO_CCC,5,0.8708995833333334,0.8708995833333334,True,29,49,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.901043,True,True,True,GA_CALIBRADO_CCC,6,0.9007936666666666,0.9007936666666666,True,36,56,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,5.31466,True,True,True,GA_CALIBRADO_CCC,7,0.9007936666666666,0.9007936666666666,True,42,62,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.8,0.8174603333333333,3.323982,True,True,True,GA_CALIBRADO_CCC,8,0.8174603333333333,0.8174603333333333,True,22,42,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.8666666666666667,0.8653440277777777,4.109036,True,True,True,GA_CALIBRADO_CCC,9,0.8653440277777777,0.8653440277777777,True,26,46,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.254531,True,True,True,GA_CALIBRADO_CCC,10,0.9007936666666666,0.9007936666666666,True,29,49,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.215543,True,True,True,GA_CALIBRADO_CCC,11,0.9007936666666666,0.9007936666666666,True,37,57,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.700986,True,True,True,GA_CALIBRADO_CCC,12,0.9007936666666666,0.9007936666666666,True,36,56,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,6.931504,True,True,True,GA_CALIBRADO_CCC,13,0.9007936666666666,0.9007936666666666,True,85,105,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.8650795,0.8666666666666667,0.8653440277777777,2.61386,True,True,True,GA_CALIBRADO_CCC,14,0.8653440277777777,0.8653440277777777,True,7,27,stable_gens_no_improve,0.857143,0.9285715,0.857143,150,200,3,0.005,1.0,20,ccc,4
P10,AE_FULL_SURROGATE,OK,0.9047620000000001,0.9,0.9007936666666666,4.482059,True,True,True,GA_CALIBRADO_CCC,15,0.9007936666666666,0.9007936666666666,True,39,59,stable_gens_no_improve,0.857143,0.9285715,0.9285715,150,200,3,0.005,1.0,20,ccc,4
