projeto,team_size_testado,metodo,modo,seed,status,AT,AC,AE,fitness_final,AE_raw_surrogate,tempo_s,must_dom_ok,must_eco_ok,must_ling_ok,all_must_ok,dom_score,eco_score,ling_score,pc_score,pc_label,best_generation,gens_executed,stop_reason,population_size,generations,elitism_count,mutation_rate,crossover_rate,stable_gens,crossover_operator
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,20,OK,0.857143,0.6,0.6428571666666666,0.6428571666666666,0.6428571666666666,2.332506,True,True,True,True,0.857143,0.857143,0.857143,0.6666666666666666,H,17,37,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,21,OK,0.8333335,0.7333333333333333,0.7500000277777777,0.7500000277777777,0.7500000277777777,3.900976,True,True,True,True,0.857143,0.6428575,0.857143,0.7666666666666666,H,41,61,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,22,OK,0.8333335,0.7333333333333333,0.7500000277777777,0.7500000277777777,0.7500000277777777,4.335606,True,True,True,True,0.857143,0.6428575,0.857143,0.7666666666666666,H,50,70,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,23,OK,0.8333335,0.6666666666666666,0.6944444722222222,0.6944444722222222,0.6944444722222222,4.776891,True,True,True,True,0.857143,0.6428575,0.857143,0.7333333333333336,H,59,79,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,24,OK,0.857143,0.6,0.6428571666666666,0.6428571666666666,0.6428571666666666,5.12402,True,True,True,True,0.857143,0.857143,0.857143,0.5333333333333335,M,64,84,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,25,OK,0.746032,0.7,0.707672,0.707672,0.707672,5.963568,True,True,True,True,0.6428575,0.5000005000000001,0.857143,0.7000000000000001,H,80,100,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,26,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,2.946029,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,29,49,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,27,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,5.96342,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,80,100,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,28,OK,0.857143,0.7,0.7261905,0.7261905,0.7261905,6.313251,True,True,True,True,0.857143,0.857143,0.857143,0.7666666666666666,H,88,108,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,29,OK,0.6904765,0.7,0.69206375,0.69206375,0.69206375,4.050963,True,True,True,True,0.857143,0.428572,0.6428575,0.7666666666666666,H,47,67,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P6,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,30,OK,0.714286,0.7,0.7023809999999999,0.7023809999999999,0.7023809999999999,3.622535,True,True,True,True,0.857143,0.6428575,0.6428575,0.7333333333333336,H,38,58,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,1,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,2.605398,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,2,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,3.232128,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,30,50,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,3,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,2.358205,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,17,37,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,4,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,2.471529,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,21,41,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,5,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,2.013332,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,12,32,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,6,OK,0.8650795,0.6,0.6441799166666667,0.6441799166666667,0.6441799166666667,2.960203,True,True,True,True,0.857143,0.9285715,0.857143,0.5666666666666667,M,26,46,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,7,OK,0.857143,0.8,0.8095238333333333,0.8095238333333333,0.8095238333333333,2.298346,True,True,True,True,0.857143,0.857143,0.857143,0.8,VH,16,36,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,8,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,3.186737,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,9,OK,0.8650795,0.9,0.8708995833333334,0.8708995833333334,0.8708995833333334,3.146919,True,True,True,True,0.857143,0.9285715,0.857143,0.9,VH,29,49,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,10,OK,0.8452382222222222,0.9,0.8543651851851853,0.8543651851851853,0.8543651851851853,3.510848,True,True,True,True,0.857143,0.75,0.857143,0.9,VH,36,56,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,11,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,2.494232,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,20,40,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,12,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,5.951638,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,41,61,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,13,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,11.00252,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,46,66,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,14,OK,0.857143,0.8666666666666667,0.8587302777777778,0.8587302777777778,0.8587302777777778,14.666325,True,True,True,True,0.857143,0.857143,0.857143,0.8666666666666668,VH,53,73,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,15,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,5.536867,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,6,26,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,16,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,10.980624,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,17,OK,0.8511906111111112,0.8333333333333333,0.8363095462962962,0.8363095462962962,0.8363095462962962,10.214622,True,True,True,True,0.857143,0.8035715,0.857143,0.8333333333333333,VH,37,57,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,18,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,8.302677,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,25,45,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,19,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,6.478674,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,14,34,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,20,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,5.575519,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,10,30,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,21,OK,0.9305556111111112,0.7999999999999999,0.8217592685185185,0.8217592685185185,0.8217592685185185,7.196441,True,True,True,True,0.857143,0.8035715,1.0,0.8333333333333333,VH,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,22,OK,0.8452382222222222,0.9,0.8543651851851853,0.8543651851851853,0.8543651851851853,9.556382,True,True,True,True,0.857143,0.75,0.857143,0.9,VH,33,53,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,23,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,10.965077,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,42,62,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,24,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,10.019926,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,37,57,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,25,OK,0.8511906111111112,0.8333333333333334,0.8363095462962963,0.8363095462962963,0.8363095462962963,7.494949,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,23,43,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,26,OK,0.857143,0.7666666666666666,0.7817460555555554,0.7817460555555554,0.7817460555555554,9.057547,True,True,True,True,0.857143,0.857143,0.857143,0.7333333333333333,H,33,53,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,27,OK,0.857143,0.8333333333333333,0.837301611111111,0.837301611111111,0.837301611111111,9.42036,True,True,True,True,0.857143,0.857143,0.857143,0.8333333333333333,VH,30,50,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,28,OK,0.8511906111111112,0.8666666666666667,0.8537699537037037,0.8537699537037037,0.8537699537037037,7.110882,True,True,True,True,0.857143,0.8035715,0.857143,0.8666666666666668,VH,17,37,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,29,OK,0.8511906111111112,0.9,0.8593255092592593,0.8593255092592593,0.8593255092592593,8.001221,True,True,True,True,0.857143,0.8035715,0.857143,0.9,VH,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P7,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,30,OK,0.8511906111111112,0.8333333333333333,0.8363095462962962,0.8363095462962962,0.8363095462962962,7.833639,True,True,True,True,0.857143,0.8035715,0.857143,0.8333333333333333,VH,20,40,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,1,OK,0.857143,0.7333333333333334,0.7539682777777778,0.7539682777777778,0.7539682777777778,9.34851,True,True,True,True,0.857143,0.857143,0.857143,0.7333333333333334,H,31,51,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,2,OK,0.7321431111111111,0.7666666666666666,0.7378970370370371,0.7378970370370371,0.7378970370370371,13.818008,True,True,True,True,0.857143,0.8035715,0.6428575,0.8,VH,50,70,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,3,OK,0.6825399999999999,0.8333333333333333,0.7076722222222221,0.7076722222222221,0.7076722222222221,13.941632,True,True,True,True,0.6428575,1.0,0.6428575,0.8333333333333333,VH,60,80,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,4,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,18.108541,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,79,99,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,5,OK,0.7380955,0.7333333333333334,0.7341270277777778,0.7341270277777778,0.7341270277777778,12.064915,True,True,True,True,0.857143,0.857143,0.6428575,0.7333333333333334,H,42,62,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,6,OK,0.7380955,0.6,0.6230159166666667,0.6230159166666667,0.6230159166666667,7.624153,True,True,True,True,0.857143,0.857143,0.6428575,0.7000000000000001,H,21,41,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,7,OK,0.7380955,0.7333333333333334,0.7341270277777778,0.7341270277777778,0.7341270277777778,14.770975,True,True,True,True,0.857143,0.857143,0.6428575,0.7333333333333334,H,61,81,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,8,OK,0.8015874999999999,0.6333333333333333,0.6613756944444443,0.6613756944444443,0.6613756944444443,9.323262,True,True,True,True,0.6428575,1.0,0.857143,0.5666666666666667,M,34,54,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,9,OK,0.6349210000000001,0.5666666666666667,0.5780423888888889,0.5780423888888889,0.5780423888888889,10.305867,True,True,True,True,0.857143,1.0,0.428572,0.6,M,35,55,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,10,OK,0.7539684999999999,0.7,0.70899475,0.70899475,0.70899475,7.411419,True,True,True,True,0.857143,1.0,0.6428575,0.6333333333333333,H,19,39,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,11,OK,0.7539684999999999,0.7,0.70899475,0.70899475,0.70899475,11.922852,True,True,True,True,0.857143,1.0,0.6428575,0.6333333333333333,H,43,63,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,12,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,12.813875,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,46,66,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,13,OK,0.6349210000000001,0.6,0.6058201666666667,0.6058201666666667,0.6058201666666667,10.209321,True,True,True,True,0.857143,1.0,0.428572,0.6333333333333335,H,33,53,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,14,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,9.363487,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,29,49,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,15,OK,0.730159,0.9,0.7584658333333333,0.7584658333333333,0.7584658333333333,13.011434,True,True,True,True,0.857143,0.7857145,0.6428575,0.9,VH,56,76,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,16,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,10.202299,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,28,48,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,17,OK,0.873016,0.8333333333333334,0.8399471111111111,0.8399471111111111,0.8399471111111111,9.358377,True,True,True,True,0.857143,1.0,0.857143,0.8666666666666668,VH,24,44,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,18,OK,0.746032,0.7,0.707672,0.707672,0.707672,8.560902,True,True,True,True,0.857143,0.9285715,0.6428575,0.7000000000000001,H,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,19,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,8.577991,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,20,OK,0.8650795,0.6666666666666666,0.6997354722222222,0.6997354722222222,0.6997354722222222,6.462927,True,True,True,True,0.857143,0.9285715,0.857143,0.6666666666666666,H,13,33,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,21,OK,0.857143,0.7333333333333334,0.7539682777777778,0.7539682777777778,0.7539682777777778,9.803863,True,True,True,True,0.857143,0.857143,0.857143,0.7333333333333334,H,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,22,OK,0.7321431111111111,0.7333333333333333,0.7323414814814814,0.7323414814814814,0.7323414814814814,9.297664,True,True,True,True,0.857143,0.8035715,0.6428575,0.7333333333333333,H,30,50,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,23,OK,0.857143,0.7333333333333334,0.7539682777777778,0.7539682777777778,0.7539682777777778,9.33915,True,True,True,True,0.857143,0.857143,0.857143,0.7333333333333334,H,32,52,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,24,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,11.771653,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,42,62,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,25,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,10.733686,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,40,60,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,26,OK,0.7380955,0.8,0.7484129166666666,0.7484129166666666,0.7484129166666666,9.461475,True,True,True,True,0.857143,0.857143,0.6428575,0.8,VH,31,51,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,27,OK,0.6825399999999999,0.8333333333333333,0.7076722222222221,0.7076722222222221,0.7076722222222221,13.370814,True,True,True,True,0.6428575,1.0,0.6428575,0.8333333333333333,VH,55,75,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,28,OK,0.6825399999999999,0.8333333333333333,0.7076722222222221,0.7076722222222221,0.7076722222222221,11.15867,True,True,True,True,0.6428575,1.0,0.6428575,0.8333333333333333,VH,37,57,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,29,OK,0.8492065,0.9,0.8576720833333334,0.8576720833333334,0.8576720833333334,8.196753,True,True,True,True,0.857143,0.7857145,0.857143,0.9,VH,24,44,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P8,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,30,OK,0.8492065,0.8,0.8082010833333334,0.8082010833333334,0.8082010833333334,10.223286,True,True,True,True,0.857143,0.7857145,0.857143,0.8,VH,36,56,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,1,OK,0.873016,0.8666666666666667,0.867724888888889,0.867724888888889,0.867724888888889,7.590531,True,True,True,True,0.857143,0.6428575,0.9285715,0.8666666666666668,VH,23,43,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,2,OK,0.857143,0.8333333333333333,0.837301611111111,0.837301611111111,0.837301611111111,8.092788,True,True,True,True,0.857143,0.857143,0.857143,0.8333333333333333,VH,24,44,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,3,OK,0.873016,0.8666666666666667,0.867724888888889,0.867724888888889,0.867724888888889,10.637759,True,True,True,True,0.857143,0.6428575,0.9285715,0.8666666666666668,VH,36,56,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,4,OK,0.8492065,0.8333333333333333,0.8359788611111111,0.8359788611111111,0.8359788611111111,6.359607,True,True,True,True,0.857143,0.428572,0.9285715,0.8333333333333333,VH,29,49,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,5,OK,0.857143,0.7,0.7261905,0.7261905,0.7261905,4.874795,True,True,True,True,0.857143,0.857143,0.857143,0.7666666666666666,H,14,34,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,6,OK,0.873016,0.8666666666666667,0.867724888888889,0.867724888888889,0.867724888888889,13.751339,True,True,True,True,0.857143,0.6428575,0.9285715,0.8666666666666668,VH,50,70,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,7,OK,0.809524,0.8,0.8015873333333333,0.8015873333333333,0.8015873333333333,10.50891,True,True,True,True,0.857143,0.428572,0.857143,0.8,VH,35,55,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,8,OK,0.8492065,0.8333333333333333,0.8359788611111111,0.8359788611111111,0.8359788611111111,13.294259,True,True,True,True,0.857143,0.428572,0.9285715,0.8333333333333333,VH,57,77,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,9,OK,0.8333335,0.7333333333333334,0.7500000277777779,0.7500000277777779,0.7500000277777779,7.67341,True,True,True,True,0.857143,0.6428575,0.857143,0.7000000000000001,H,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,10,OK,0.8333335,0.8666666666666667,0.8388890277777777,0.8388890277777777,0.8388890277777777,8.974339,True,True,True,True,0.857143,0.6428575,0.857143,0.8666666666666668,VH,28,48,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,11,OK,0.8174605,0.8,0.8029100833333334,0.8029100833333334,0.8029100833333334,9.76151,True,True,True,True,0.857143,0.5000005000000001,0.857143,0.8,VH,34,54,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,12,OK,0.873016,0.8333333333333333,0.839947111111111,0.839947111111111,0.839947111111111,7.097984,True,True,True,True,0.857143,0.6428575,0.9285715,0.8333333333333333,VH,18,38,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,13,OK,0.857143,0.8666666666666667,0.8587302777777778,0.8587302777777778,0.8587302777777778,11.9223,True,True,True,True,0.857143,0.857143,0.857143,0.8666666666666668,VH,43,63,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,14,OK,0.873016,0.8666666666666667,0.867724888888889,0.867724888888889,0.867724888888889,9.223997,True,True,True,True,0.857143,0.6428575,0.9285715,0.8666666666666668,VH,57,77,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,15,OK,0.8333335,0.8333333333333333,0.833333361111111,0.833333361111111,0.833333361111111,3.838361,True,True,True,True,0.857143,0.6428575,0.857143,0.8333333333333333,VH,39,59,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,16,OK,0.809524,0.8333333333333333,0.8134922222222222,0.8134922222222222,0.8134922222222222,3.680235,True,True,True,True,0.857143,0.428572,0.857143,0.8333333333333333,VH,34,54,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,17,OK,0.857143,0.8666666666666667,0.8587302777777778,0.8587302777777778,0.8587302777777778,4.624634,True,True,True,True,0.857143,0.857143,0.857143,0.8666666666666668,VH,46,66,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,18,OK,0.8174605,0.8333333333333333,0.8201059722222221,0.8201059722222221,0.8201059722222221,2.780988,True,True,True,True,0.857143,0.5000005000000001,0.857143,0.8333333333333333,VH,22,42,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
P9,4,GA_CALIBRADO_CCC,AE_FULL_SURROGATE,19,OK,0.8333335,0.7999999999999999,0.8055555833333332,0.8055555833333332,0.8055555833333332,3.376193,True,True,True,True,0.857143,0.6428575,0.857143,0.8333333333333333,VH,30,50,stable_gens_no_improve,150,200,3,0.005,1.0,20,ccc
